FID;PSID;CSID;DSID;ordid;price;quantity
87391;50;80;7098;33164;380;6
87392;50;86;6974;33126;380;3
87393;50;90;7089;33121;380;1
87394;50;97;7053;33117;380;1
87395;50;68;7180;33077;380;4
87396;50;73;7220;33042;380;5
87397;50;95;7041;33025;380;4
87398;50;72;6959;32970;380;1
87399;50;77;7300;32969;380;2
87400;50;89;7218;32963;380;2
87401;50;73;7030;32960;380;5
87402;50;73;7292;32959;380;1
87403;50;84;7283;32897;380;4
87404;50;70;7058;32869;380;4
87405;50;69;7245;32841;380;2
87406;50;75;7059;32800;380;6
87407;50;90;7091;32799;380;5
87408;50;85;7092;32756;380;2
87409;50;69;7084;32747;380;2
87410;50;68;7237;32740;380;2
87411;50;92;6994;32704;380;2
89933;2;85;7060;34675;650;1
89934;2;71;7209;34671;650;6
89935;2;93;6995;34669;650;2
89936;2;88;7070;34615;650;6
89937;25;87;7304;32861;720;2
89938;25;93;7221;32834;720;6
89939;25;77;6962;32808;720;5
89940;25;77;7179;32807;720;2
89941;25;89;7065;32763;720;4
89942;25;89;7048;32749;720;5
89943;25;91;7301;32743;720;3
89944;25;84;6942;32732;720;1
89945;25;80;7173;32619;720;3
89946;25;91;7278;32611;720;2
89947;25;84;7171;32610;720;2
89948;25;89;7237;32606;720;1
89949;25;77;7022;32601;720;4
89950;25;88;6991;32599;720;2
89951;25;92;7128;32595;720;2
89952;25;93;7012;32587;720;6
89953;25;76;7180;32578;720;5
89954;25;80;7177;32537;720;6
89955;25;92;7250;32492;720;3
89956;25;74;7250;32466;720;5
89957;25;91;7202;32420;720;1
89958;25;72;7139;32415;720;3
89959;25;75;7117;32383;720;5
89960;25;79;6956;32330;720;6
89961;25;82;6985;32290;720;5
89962;25;76;7273;32249;720;2
89963;25;97;6941;32217;720;3
89964;25;81;7152;32201;720;4
89965;25;81;7231;32189;720;6
89966;25;75;7115;32186;720;3
89967;25;86;7196;32185;720;4
89968;25;81;7009;32179;720;3
89969;25;84;7017;32083;720;4
89970;25;85;7041;32070;720;1
89971;25;77;7164;31953;720;4
89972;25;80;7097;31952;720;2
89973;25;74;7072;31939;720;4
89974;25;89;7119;31924;720;3
89975;25;96;7203;31922;720;6
89976;25;87;6976;31912;720;3
89977;25;97;7118;31883;720;1
89978;25;95;7297;31872;720;2
89979;25;89;7297;31819;720;4
89980;25;76;7141;31788;720;4
89981;25;69;7232;31779;720;1
89982;25;72;7234;31741;720;6
89983;26;67;7289;35931;670;5
89984;26;82;7141;35909;670;2
89985;26;86;7210;35906;670;1
89986;26;90;7227;35871;670;3
89987;26;88;7143;35863;670;3
89988;26;96;7086;35856;670;5
89989;26;69;7077;35855;670;4
89990;26;89;7091;35838;670;2
89991;26;96;6973;35809;670;6
89992;26;97;7265;35803;670;3
89993;26;71;7074;35783;670;5
89994;26;74;7260;35725;670;3
89995;26;78;7239;35710;670;1
89996;26;71;7248;35681;670;3
89997;26;73;7193;35669;670;2
89998;26;71;6994;35642;670;3
89999;26;78;7271;35613;670;1
90000;26;69;6997;35585;670;1
90001;26;88;7122;35572;670;6
90002;26;83;7174;35436;670;1
90003;26;80;7007;35435;670;4
90004;26;93;6981;35420;670;1
90005;26;72;6991;35403;670;1
90006;26;85;6993;35398;670;3
90007;26;92;7120;35366;670;4
90008;26;91;7078;35360;670;4
90009;26;81;7130;35355;670;6
90010;26;87;7272;35334;670;6
90011;26;82;7145;35331;670;6
90012;26;70;7248;35329;670;3
90013;26;81;6950;35316;670;3
90014;26;82;7035;35248;670;3
90015;26;72;7053;35239;670;2
90016;26;69;7141;35230;670;3
90017;26;87;7239;35218;670;3
90018;26;90;6957;35206;670;3
90019;26;87;6967;35194;670;2
90020;26;94;7227;35183;670;6
90021;26;82;7053;35149;670;2
90022;26;67;7276;35129;670;2
90023;26;93;6970;35111;670;4
90024;26;78;7210;35089;670;3
90025;26;79;7187;35067;670;5
90026;26;92;7242;35042;670;2
90027;26;85;7120;35025;670;1
90028;26;72;6987;34990;670;6
90029;26;90;7249;34984;670;3
90030;26;75;7135;34960;670;4
90031;26;92;7029;34891;670;1
90032;26;91;7041;34883;670;2
90033;26;79;7017;34798;670;6
90034;26;76;7098;34776;670;1
90035;26;76;7281;34735;670;4
90036;26;93;7247;34725;670;2
90037;26;77;7056;34716;670;5
90038;26;88;7270;34711;670;6
90039;26;79;7120;34696;670;1
90040;26;85;7060;34675;670;1
90041;26;86;7136;34635;670;2
90042;26;94;7129;34577;670;6
90043;26;74;7111;34546;670;1
90044;26;94;7067;34412;670;6
90045;26;72;7016;34405;670;6
90046;26;92;6945;34397;670;3
90047;26;87;7236;34394;670;6
90048;26;90;7253;34325;670;1
90049;26;74;7244;34288;670;6
90050;26;91;6971;34260;670;5
90051;26;71;7201;34212;670;5
90052;26;80;7024;34152;670;2
90053;26;72;7026;34106;670;2
90054;26;79;6951;34098;670;2
90055;26;82;7286;34034;670;4
90056;32;71;7137;34481;700;1
90057;3;71;7109;35901;400;2
90058;3;68;7123;35900;400;3
90059;3;92;7116;35879;400;1
90060;3;74;7269;35876;400;6
90061;3;82;7261;35721;400;2
90062;3;85;7220;35719;400;1
90063;3;69;7301;35711;400;2
90064;3;87;6975;35699;400;4
90065;3;89;7243;35691;400;5
90066;3;91;6943;35687;400;6
90067;3;94;7101;35673;400;4
90068;3;86;7067;35647;400;3
90069;3;92;7000;35565;400;2
90070;3;82;7268;35551;400;4
90071;3;84;7029;35529;400;3
90072;3;72;7296;35525;400;2
90073;3;90;6944;35503;400;3
90074;3;86;7210;35500;400;4
90075;3;95;7118;35454;400;6
90076;3;71;6981;35443;400;4
90077;3;95;7244;35434;400;5
90078;3;68;7215;35423;400;4
90079;3;89;7135;35390;400;5
90080;3;87;7248;35384;400;5
90081;3;76;7139;35361;400;3
90082;3;91;7078;35360;400;1
90083;3;82;7145;35331;400;1
90084;3;71;7154;35295;400;4
90085;3;80;6944;35286;400;6
90086;3;82;7038;35283;400;6
90087;3;78;7255;35269;400;5
90088;3;70;7037;35267;400;1
90089;3;73;7201;35255;400;6
90090;3;82;7035;35248;400;5
90091;3;79;7197;35231;400;5
90092;3;83;7258;35220;400;3
90093;3;68;7003;35210;400;5
90094;3;86;6958;35184;400;4
90095;3;78;7186;35174;400;6
90096;3;75;7217;35160;400;4
90097;3;72;7228;35157;400;1
90098;3;89;7178;35110;400;2
90099;3;69;7242;35107;400;4
90100;3;72;7205;35009;400;6
90101;3;72;6987;34990;400;4
90102;3;68;7274;34968;400;3
90103;3;82;7241;34934;400;3
90104;3;69;7109;34877;400;5
90105;3;88;7253;34851;400;3
90106;3;82;7094;34827;400;3
90107;3;84;7043;34804;400;5
90108;3;67;7091;34759;400;6
90109;3;70;7304;34680;400;4
90110;3;89;6958;34633;400;4
90111;3;78;7157;34619;400;3
90112;3;79;7222;34605;400;1
90113;3;71;7129;34590;400;1
90114;3;94;7129;34577;400;1
90115;3;80;6969;34564;400;2
90116;3;67;7175;34550;400;6
90117;3;69;7056;34545;400;6
90118;3;82;7231;34543;400;6
90119;3;84;6984;34508;400;4
90120;3;69;7123;34501;400;1
90121;3;69;6947;34486;400;6
90122;3;86;7111;34460;400;2
90123;3;90;7019;34459;400;4
90124;3;72;7113;34441;400;2
90125;3;87;7003;34431;400;5
90126;3;69;7155;34424;400;3
90127;3;86;7277;34419;400;3
90128;3;96;7285;34352;400;5
90129;3;97;7169;34313;400;4
90130;3;67;7147;34306;400;6
90131;3;74;7282;34282;400;2
90132;3;82;7076;34217;400;5
90133;3;77;7000;34186;400;3
90134;3;84;7051;34155;400;6
90135;3;77;7064;34085;400;3
90136;3;93;7162;34019;400;6
90137;3;68;7164;33988;400;5
90138;3;85;6999;33969;400;3
90139;3;75;6959;33962;400;1
90140;3;81;7276;33960;400;3
90141;3;92;7056;33959;400;2
90142;3;75;7000;33912;400;6
90143;3;97;7000;33894;400;4
90144;3;80;6954;33787;400;2
90145;3;77;7200;33781;400;5
90146;3;72;7186;33769;400;1
90147;3;93;6952;33707;400;1
90148;3;80;7058;33702;400;1
90149;3;73;6998;33701;400;4
90150;3;69;7082;33690;400;6
90151;3;95;7184;33680;400;4
90152;3;95;7176;33670;400;6
90153;3;79;6950;33647;400;1
90154;3;75;7085;33622;400;4
90155;3;86;7144;33587;400;4
90156;3;80;7184;33522;400;2
90157;3;96;7172;33521;400;3
90158;3;85;7174;33500;400;5
90159;3;94;7005;33468;400;2
90160;3;78;7080;33467;400;5
90161;3;72;7133;33461;400;2
90162;3;68;7011;33460;400;5
92479;2;78;6360;27493;650;2
92480;2;93;6309;27481;650;5
92481;2;83;6378;27461;650;5
92482;2;92;6346;27456;650;6
92483;2;67;6449;27446;650;5
92484;2;85;6293;27377;650;4
92485;2;95;6210;27349;650;4
92486;2;78;6306;27346;650;3
92487;2;90;6511;27325;650;2
92488;2;76;6354;27259;650;6
92489;2;88;6273;27257;650;4
92490;2;96;6383;27229;650;4
92491;2;93;6558;27218;650;2
92492;2;82;6285;27178;650;6
92493;2;96;6245;27120;650;1
92494;2;71;6406;27112;650;2
92495;2;97;6565;27076;650;6
92496;2;97;6322;27075;650;3
92497;2;90;6305;27063;650;4
92498;2;97;6403;26970;650;2
92499;2;91;6285;26951;650;4
92500;2;91;6326;26925;650;5
92501;2;80;6515;26893;650;3
92502;2;87;6303;26876;650;5
92503;2;76;6247;26851;650;1
92504;2;83;6339;26830;650;5
92505;2;85;6216;26726;650;6
92506;2;77;6222;26682;650;5
92507;2;68;6499;26672;650;5
92508;2;80;6473;26671;650;5
92509;2;78;6261;26668;650;3
92510;2;88;6316;26642;650;4
92511;2;96;6240;26614;650;2
92512;2;79;6377;26609;650;3
92513;2;69;6470;26590;650;1
92514;2;78;6362;26570;650;2
92515;2;85;6456;26562;650;1
92516;2;67;6542;26542;650;4
92517;2;91;6427;26443;650;1
92518;2;71;6538;26434;650;2
92519;2;78;6453;26424;650;4
92520;2;81;6545;26372;650;3
92521;2;92;6241;26357;650;5
92522;2;87;6276;26306;650;3
92523;2;78;6490;26296;650;3
92524;2;75;6492;26233;650;1
92525;2;97;6543;26145;650;2
92526;2;69;6499;26143;650;6
92527;2;94;6445;26135;650;5
92528;2;89;6247;26124;650;1
92529;2;71;6258;26121;650;6
92530;2;95;6269;26115;650;3
92531;2;85;6255;26085;650;4
92532;2;91;6504;26049;650;6
92533;2;69;6235;25973;650;3
92534;2;96;6412;25970;650;5
92535;2;78;6383;25965;650;6
92536;2;89;6505;25946;650;3
92537;45;77;6745;31059;420;5
92538;45;67;6870;31045;420;4
92539;45;90;6627;31041;420;1
92540;45;86;6618;31038;420;3
92541;45;88;6628;31019;420;2
92542;45;74;6632;31013;420;3
92543;45;82;6728;31004;420;2
92544;45;96;6756;30994;420;2
92545;45;82;6735;30962;420;5
92546;45;83;6819;30944;420;6
92547;45;79;6770;30943;420;1
92548;45;71;6582;30931;420;5
92549;45;74;6778;30930;420;3
92550;45;96;6638;30926;420;2
92551;45;83;6710;30915;420;2
92552;45;95;6685;30904;420;4
92553;45;74;6839;30899;420;4
92554;45;71;6898;30823;420;6
92555;45;82;6787;30784;420;4
92556;45;81;6894;30771;420;5
92557;45;87;6688;30721;420;6
92558;45;81;6915;30709;420;3
92559;45;92;6755;30689;420;2
92560;45;67;6933;30647;420;3
92561;45;97;6800;30614;420;6
92562;45;97;6697;30588;420;1
92563;45;86;6631;30572;420;3
92564;45;77;6938;30561;420;2
92565;45;88;6717;30532;420;1
92566;45;95;6795;30459;420;1
92567;45;89;6859;30421;420;6
92568;45;79;6900;30337;420;3
92569;45;78;6808;30288;420;2
92570;45;90;6861;30286;420;2
92571;45;90;6693;30276;420;1
92572;45;74;6919;30266;420;1
92573;45;73;6867;30231;420;1
92574;45;79;6599;30212;420;4
92575;45;75;6681;30105;420;6
92576;45;68;6909;30068;420;5
92577;45;77;6820;30039;420;5
92578;45;93;6726;29937;420;3
92579;45;95;6618;29927;420;5
92580;45;93;6690;29925;420;4
92581;45;89;6654;29811;420;3
92582;45;80;6897;29802;420;4
92583;45;76;6901;29793;420;2
92584;45;80;6723;29705;420;3
92585;45;74;6867;29684;420;2
92586;45;75;6867;29680;420;2
92587;45;71;6791;29631;420;3
92588;45;91;6900;29604;420;5
92589;45;73;6777;29579;420;4
92590;45;68;6790;29567;420;4
92591;45;72;6640;29549;420;6
92592;45;86;6694;29533;420;3
92593;45;93;6924;29474;420;6
92594;45;70;6895;29469;420;5
92595;45;97;6864;29444;420;5
92596;45;88;6601;29433;420;2
92597;45;95;6633;29367;420;2
92598;45;81;6593;29361;420;5
92599;45;94;6895;29347;420;4
92600;45;82;6726;29296;420;2
92601;45;78;6771;29282;420;2
92602;45;92;6889;29267;420;5
92603;45;86;6677;29257;420;4
92604;45;77;6844;29239;420;2
92605;45;71;6599;29234;420;5
92606;45;85;6829;29229;420;2
92607;45;96;6661;29205;420;6
92608;45;90;6822;29192;420;5
92609;45;87;6920;29183;420;2
92610;45;76;6713;29179;420;1
92611;45;88;6793;29173;420;2
92612;45;80;6682;29114;420;2
92613;45;81;6821;29052;420;6
92614;45;86;6793;29034;420;5
92615;45;82;6886;28995;420;2
92616;45;80;6831;28994;420;1
92617;45;93;6867;28941;420;6
92618;45;74;6665;28885;420;1
92619;45;77;6891;28847;420;1
92620;45;82;6608;28842;420;6
92621;45;76;6713;28830;420;5
92622;45;71;6754;28829;420;6
92623;45;91;6786;28798;420;5
92624;45;72;6695;28774;420;3
92625;45;92;6846;28721;420;1
92626;45;70;6862;28638;420;6
92627;45;81;6665;28593;420;5
92628;45;83;6644;28580;420;5
92629;45;73;6726;28540;420;5
92630;45;70;6928;28463;420;4
92631;45;69;6657;28449;420;1
92632;45;90;6577;28283;420;3
92633;45;72;6597;28235;420;5
92634;45;67;6868;28161;420;5
92635;45;79;6795;28158;420;1
92636;45;85;6918;28115;420;6
92637;45;82;6916;28113;420;1
92638;45;67;6662;28112;420;3
92639;45;93;6784;28108;420;4
92640;45;84;6862;28105;420;3
92641;45;94;6910;28060;420;4
92642;45;75;6659;28046;420;3
92643;45;79;6844;28039;420;3
92644;45;87;6871;28035;420;6
92645;45;74;6908;27991;420;4
92646;45;70;6685;27936;420;4
92647;45;75;6931;27870;420;3
92648;45;97;6898;27855;420;5
92649;45;78;6823;27849;420;5
92650;45;74;6702;27801;420;6
92651;45;91;6761;27789;420;5
92652;45;69;6831;27774;420;5
92653;45;90;6903;27772;420;1
92654;45;92;6901;27755;420;6
92655;45;94;6760;27746;420;5
92656;45;89;6727;27730;420;2
92657;45;97;6881;27686;420;4
92658;45;93;6829;27642;420;4
92659;45;90;6709;27634;420;3
92660;45;80;6856;27631;420;2
92661;46;90;6598;31720;420;6
92662;46;73;6664;31707;420;5
92663;46;79;6825;31679;420;3
92664;46;96;6576;31666;420;6
92665;46;83;6712;31652;420;6
92666;46;92;6823;31611;420;6
92667;46;84;6614;31606;420;3
92668;46;78;6741;31585;420;6
92669;46;69;6596;31584;420;4
92670;46;85;6630;31580;420;5
92671;46;71;6658;31400;420;2
92672;46;86;6651;31379;420;3
92673;46;68;6887;31342;420;6
92674;46;84;6684;31314;420;3
92675;46;68;6829;31313;420;6
92676;46;88;6719;31292;420;4
92677;46;81;6650;31264;420;1
92678;46;96;6794;31261;420;2
92679;46;88;6596;31247;420;4
92680;46;74;6718;31204;420;5
92681;46;75;6684;31187;420;6
92682;46;94;6843;31172;420;3
92683;46;72;6882;31161;420;4
92684;46;74;6845;31117;420;1
92685;46;96;6577;31111;420;3
92686;46;95;6886;31076;420;6
92687;46;74;6664;31039;420;2
92688;68;68;6834;27965;15;2
92689;68;92;6915;27951;15;4
92690;68;80;6622;27856;15;5
92691;68;85;6827;27848;15;3
92692;68;82;6667;27841;15;2
92693;68;85;6737;27824;15;4
92694;68;85;6628;27817;15;5
92695;68;74;6801;27806;15;4
92696;68;88;6680;27784;15;1
92697;68;72;6767;27768;15;1
92698;68;69;6708;27719;15;4
92699;68;92;6788;27712;15;3
92700;68;78;6698;27704;15;4
92701;69;88;6629;31710;8;2
92702;69;72;6625;31691;8;1
92703;69;88;6920;31653;8;2
92704;69;86;6732;31649;8;1
92705;69;88;6789;31643;8;6
95009;42;70;7091;32203;400;1
95010;42;77;7168;32191;400;3
95011;42;76;7157;32165;400;2
95012;42;96;7028;32154;400;1
95013;42;75;7077;32102;400;3
95014;42;87;6950;32085;400;1
95015;42;87;7127;32056;400;3
95016;42;70;7123;31997;400;6
95017;42;84;7127;31974;400;6
95018;42;95;7266;31964;400;4
95019;42;97;7022;31950;400;6
95020;42;71;7074;31946;400;1
95021;42;74;7072;31939;400;4
95022;42;93;7172;31854;400;3
95023;42;70;7051;31849;400;2
95024;42;90;7276;31834;400;1
95025;42;97;6960;31829;400;1
95026;42;75;7004;31806;400;1
95027;42;82;7100;31781;400;1
95028;42;86;7160;31773;400;5
95029;42;67;6999;31772;400;5
95030;42;75;7251;31746;400;2
95031;42;83;7012;31730;400;4
95032;42;93;6961;31728;400;3
95033;43;71;7017;35956;400;5
95034;43;68;7123;35900;400;1
95035;43;83;7228;35874;400;1
95036;43;71;7110;35865;400;2
95037;43;83;7277;35860;400;3
95038;43;93;7030;35823;400;2
95039;43;83;6955;35801;400;4
95040;43;92;7075;35778;400;2
95041;43;91;7263;35766;400;1
95042;43;67;7267;35743;400;1
95043;43;69;7301;35711;400;1
95044;43;70;7175;35690;400;5
95045;43;70;7299;35678;400;1
95046;43;82;6946;35596;400;5
95047;43;84;7273;35578;400;5
95048;43;92;6951;35575;400;1
95049;43;82;7304;35540;400;4
95050;43;78;7220;35498;400;3
95051;43;74;6979;35477;400;3
95052;43;79;7000;35463;400;6
95053;43;74;6968;35451;400;6
95054;43;75;7129;35449;400;3
95055;43;85;7072;35442;400;6
95056;43;82;7019;35441;400;4
95057;43;79;7205;35405;400;2
95058;43;92;7148;35372;400;1
95059;43;97;7104;35364;400;1
95060;43;91;7071;35318;400;5
95061;43;78;7236;35293;400;3
95062;43;77;6958;35290;400;1
95063;43;73;7201;35255;400;1
95064;43;77;6941;35229;400;5
95065;43;72;7161;35222;400;3
95066;43;70;7293;35221;400;6
95067;43;88;7113;35188;400;2
95068;43;92;7035;35145;400;2
95069;43;85;7167;35125;400;1
95070;43;72;7131;35084;400;3
95071;43;71;7269;35051;400;5
95072;43;82;7254;34996;400;2
95073;43;87;7282;34995;400;5
95074;43;75;7213;34983;400;6
95075;43;85;7231;34976;400;2
95076;43;97;7059;34951;400;1
95077;43;87;7072;34928;400;1
95078;43;93;7179;34917;400;2
95079;43;81;7063;34914;400;4
95080;43;90;7154;34902;400;1
95081;43;92;7201;34856;400;4
95082;43;78;7032;34807;400;4
95083;43;71;7181;34795;400;5
95084;43;90;6979;34746;400;5
95085;43;76;7281;34735;400;6
95086;43;86;7098;34705;400;1
95087;43;87;6997;34648;400;6
95088;43;79;7222;34624;400;3
95089;43;80;7008;34573;400;5
95090;43;69;6942;34569;400;3
95091;43;75;7194;34533;400;4
95092;43;88;6967;34519;400;5
95093;43;79;7150;34515;400;2
95094;43;85;7236;34435;400;1
95095;43;69;7107;34433;400;5
95096;43;93;7225;34420;400;2
95097;43;78;7163;34416;400;3
95098;43;94;7067;34412;400;1
95099;43;73;7147;34378;400;3
95100;43;69;6947;34372;400;6
95101;43;95;6964;34370;400;4
95102;43;77;7001;34362;400;4
95103;43;77;7101;34323;400;1
95104;43;68;7103;34286;400;6
95105;43;89;7290;34278;400;4
95106;43;70;7266;34233;400;2
95107;43;71;7026;34215;400;4
95108;43;77;7062;34182;400;1
95109;43;76;7114;34180;400;6
95110;43;73;7254;34097;400;2
95111;43;93;6961;34093;400;1
95112;43;79;7201;34081;400;3
95113;43;93;7133;34058;400;1
95114;43;75;7126;34043;400;6
95115;43;89;7127;34008;400;1
95116;43;94;7194;34006;400;2
95117;43;94;7036;33957;400;2
95118;43;81;7169;33939;400;2
95119;43;69;7201;33913;400;2
95120;43;75;6964;33864;400;2
95121;43;95;7258;33828;400;2
95122;43;79;7121;33789;400;1
95123;43;74;7301;33780;400;1
95124;43;67;7008;33776;400;6
95125;43;93;7232;33773;400;4
95126;43;96;7124;33738;400;5
95127;43;83;7155;33731;400;2
95128;43;80;7143;33727;400;5
95129;43;92;7184;33714;400;3
95130;43;76;7247;33708;400;2
95131;43;72;7180;33694;400;1
95132;43;88;7175;33689;400;3
95133;43;78;7214;33676;400;1
95134;43;75;7005;33628;400;6
95135;43;74;7300;33584;400;3
95136;43;73;7125;33575;400;1
95137;43;74;7075;33551;400;5
95138;43;94;7163;33546;400;5
95139;43;74;7010;33542;400;2
95140;43;90;7278;33529;400;1
95141;43;73;6951;33484;400;2
95142;43;78;7080;33467;400;6
95143;43;91;7086;33463;400;5
95144;43;72;7004;33453;400;5
95145;43;78;7046;33437;400;2
95146;43;83;7124;33420;400;5
95147;43;71;7073;33389;400;6
95148;43;74;6941;33370;400;4
95149;43;94;7297;33367;400;1
95150;43;69;7281;33331;400;4
95151;43;87;7017;33301;400;5
95152;39;69;6909;29382;700;6
95153;39;78;6733;29366;700;3
95154;39;73;6822;29350;700;6
95155;39;79;6852;29332;700;6
95156;39;69;6831;29327;700;2
95157;39;95;6927;29309;700;2
95158;39;88;6826;29246;700;4
95159;39;78;6738;29209;700;4
95160;39;85;6642;29186;700;1
95161;39;87;6920;29183;700;6
95162;39;89;6674;29126;700;5
95163;39;90;6810;29125;700;3
95164;39;88;6907;29110;700;6
95165;39;75;6751;29091;700;3
95166;39;69;6591;29079;700;6
95167;39;81;6824;29056;700;5
95168;39;73;6859;29051;700;1
95169;39;84;6867;29036;700;1
95170;39;87;6787;28958;700;5
95171;39;70;6895;28951;700;4
95172;39;91;6869;28944;700;3
95173;39;76;6878;28926;700;1
95174;39;81;6769;28909;700;3
95175;39;79;6671;28902;700;4
95176;39;74;6678;28896;700;1
95177;39;80;6938;28857;700;6
95178;39;81;6605;28850;700;5
95179;39;77;6891;28847;700;2
95180;39;90;6708;28826;700;4
95181;39;69;6818;28771;700;4
95182;39;67;6867;28734;700;1
95183;39;77;6724;28713;700;4
95184;39;93;6594;28702;700;2
95185;39;71;6744;28693;700;2
95186;39;88;6767;28681;700;6
95187;39;74;6647;28658;700;2
95188;39;81;6686;28657;700;2
95189;39;77;6740;28643;700;2
95190;39;93;6649;28627;700;1
95191;39;89;6936;28606;700;3
95192;39;89;6825;28604;700;2
95193;39;79;6650;28598;700;2
95194;39;85;6640;28588;700;2
95195;39;94;6791;28520;700;6
95196;39;84;6737;28518;700;2
95197;39;72;6919;28364;700;6
95198;39;70;6811;28344;700;5
95199;39;79;6936;28326;700;4
95200;39;68;6584;28297;700;5
95201;39;89;6580;28291;700;6
95202;39;70;6797;28286;700;2
95203;39;79;6759;28254;700;1
95204;39;94;6934;28250;700;3
95205;39;86;6651;28228;700;1
95206;39;72;6886;28185;700;4
95207;39;79;6795;28158;700;2
95208;39;85;6845;28155;700;1
95209;39;69;6868;28154;700;5
95210;39;83;6694;28151;700;2
95211;39;92;6645;28119;700;4
95212;39;69;6642;28117;700;1
95213;39;67;6662;28112;700;3
95214;39;81;6799;28095;700;4
95215;39;90;6735;28076;700;5
95216;39;89;6629;28005;700;6
95217;39;76;6858;27986;700;1
95218;39;92;6703;27976;700;6
95219;39;67;6838;27973;700;4
95220;39;84;6696;27958;700;4
95221;39;71;6705;27957;700;3
95222;39;96;6632;27953;700;3
95223;39;90;6643;27950;700;5
95224;39;82;6881;27949;700;5
95225;39;95;6655;27925;700;2
95226;39;69;6730;27884;700;5
95227;39;82;6667;27841;700;5
95228;39;87;6590;27823;700;5
95229;39;70;6633;27813;700;4
95230;39;75;6759;27794;700;6
95231;39;94;6634;27777;700;5
95232;39;83;6796;27764;700;2
95233;39;76;6903;27757;700;3
95234;39;89;6850;27743;700;5
95235;39;79;6920;27703;700;6
95236;39;96;6834;27692;700;5
95237;39;97;6839;27689;700;6
